datetime,open,close,volume,MACD,ATREMA,fed,usdx
1/7/2010,1137.14,1141.69,2.93E+09,-59.063777,9.3644347,0.1,77.91 
1/8/2010,1141.69,1144.98,2.44E+09,-77.982161,9.2996231,0.11,77.47 
1/12/2010,1146.98,1136.22,2.62E+09,-66.963588,11.269749,0.11,76.95 
1/13/2010,1136.22,1145.68,2.32E+09,-46.637405,12.586499,0.11,76.85 
1/14/2010,1145.68,1148.46,2.18E+09,-47.033625,10.594333,0.11,76.73 
1/15/2010,1148.46,1136.03,2.64E+09,-41.073799,12.752889,0.12,77.32 
1/19/2010,1136.03,1150.23,2.63E+09,-41.461602,13.395259,0.13,77.50 
1/20/2010,1150.23,1138.04,2.67E+09,-24.742073,15.923506,0.13,78.34 
1/21/2010,1138.04,1116.48,3.82E+09,-126.17938,19.529004,0.12,78.32 
1/22/2010,1116.48,1091.76,3.45E+09,-119.16551,21.786003,0.11,78.28 
1/25/2010,1091.76,1096.78,2.49E+09,-34.682073,18.260668,0.12,78.19 
1/26/2010,1096.78,1092.17,2.63E+09,-108.57274,16.783779,0.12,78.43 
1/27/2010,1092.17,1097.5,2.96E+09,-75.882484,16.655853,0.12,78.68 
1/28/2010,1097.5,1084.53,3.03E+09,-69.775314,18.357235,0.12,78.90 
1/29/2010,1084.53,1073.87,3.01E+09,-84.809752,20.524823,0.12,79.46 
2/1/2010,1073.89,1089.18,2.27E+09,-28.757917,18.853216,0.14,79.24 
2/2/2010,1090.05,1103.32,2.64E+09,-37.318317,18.15881,0.14,79.01 
2/3/2010,1100.67,1097.28,2.38E+09,-126.62338,15.22254,0.13,79.37 
2/4/2010,1097.25,1063.11,3.26E+09,-101.87696,21.64836,0.14,79.92 
2/5/2010,1064.12,1066.19,3.58E+09,-97.892494,21.975573,0.13,80.44 
2/8/2010,1065.51,1056.74,2.27E+09,-40.431072,19.547049,0.13,80.30 
2/9/2010,1060.06,1070.52,2.84E+09,-114.79179,20.544699,0.13,79.86 
2/10/2010,1069.68,1068.13,2.36E+09,-79.514728,18.473133,0.12,80.03 
2/11/2010,1067.1,1078.47,2.45E+09,-96.670079,18.798755,0.12,79.99 
2/12/2010,1075.95,1075.51,2.31E+09,-101.17406,17.69917,0.12,80.32 
2/16/2010,1079.13,1094.87,2.27E+09,-45.058425,18.519447,0.13,79.70 
2/17/2010,1096.14,1099.51,2.37E+09,-114.57959,14.449631,0.12,80.38 
2/18/2010,1099.03,1106.75,2.16E+09,-129.35134,13.219754,0.12,80.40 
2/19/2010,1105.49,1109.17,2.19E+09,-84.789173,12.686503,0.13,80.64 
2/22/2010,1110,1108.01,2.12E+09,-14.769729,10.761002,0.12,80.51 
2/23/2010,1107.49,1094.6,2.51E+09,-110.70589,12.640668,0.12,80.85 
2/24/2010,1095.89,1105.24,2.32E+09,-85.53808,12.367112,0.11,80.85 
2/25/2010,1101.24,1102.94,2.51E+09,-74.185631,14.651408,0.12,80.79 
2/26/2010,1103.1,1104.49,2.19E+09,-90.196634,12.994272,0.13,80.36 
3/1/2010,1105.36,1115.71,2.14E+09,-52.348677,12.536181,0.14,80.66 
3/2/2010,1117.01,1118.31,2.30E+09,-61.111748,10.940788,0.14,80.52 
3/3/2010,1119.36,1118.79,2.20E+09,-98.82444,10.313858,0.15,79.98 
3/4/2010,1119.12,1122.97,2.19E+09,-91.386557,9.2325722,0.16,80.56 
3/5/2010,1125.12,1138.7,2.30E+09,-86.336603,11.625048,0.17,80.43 
3/8/2010,1138.4,1138.5,2.10E+09,-5.1347485,9.1766988,0.15,80.43 
3/9/2010,1137.56,1140.45,2.88E+09,-100.23588,9.6077992,0.14,80.59 
3/10/2010,1140.22,1145.61,3.04E+09,-78.343821,9.1285328,0.14,80.45 
3/11/2010,1143.96,1150.24,2.59E+09,-81.505979,9.8356885,0.15,80.32 
3/12/2010,1151.71,1149.99,2.74E+09,-96.183143,8.7037924,0.17,79.83 
3/15/2010,1148.53,1150.51,2.31E+09,4.7129519,8.9791949,0.2,80.25 
3/16/2010,1150.83,1159.46,2.43E+09,-87.502676,9.2961299,0.2,79.75 
3/17/2010,1159.94,1166.21,2.76E+09,-96.716518,9.65742,0.18,79.64 
3/18/2010,1166.13,1165.83,2.35E+09,-96.809586,8.6416133,0.18,80.22 
3/19/2010,1166.68,1159.9,2.90E+09,-103.38404,10.384409,0.18,80.72 
3/22/2010,1157.25,1165.81,2.37E+09,7.0847957,11.902939,0.18,80.65 
3/23/2010,1166.47,1174.17,2.45E+09,-89.757164,11.565293,0.17,80.90 
3/24/2010,1172.7,1167.72,2.61E+09,-105.08795,10.430195,0.17,81.84 
3/25/2010,1170.03,1165.73,3.15E+09,-98.876097,12.153463,0.17,82.12 
3/26/2010,1167.58,1166.59,2.62E+09,-100.12144,12.252309,0.17,81.68 
3/29/2010,1167.71,1173.22,2.43E+09,6.3792282,10.921539,0.16,81.36 
3/30/2010,1173.75,1173.27,2.27E+09,-88.468075,10.251026,0.16,81.47 
3/31/2010,1171.75,1169.43,2.49E+09,-97.287014,9.7640175,0.09,81.07 
4/1/2010,1171.23,1178.1,2.23E+09,-76.199323,10.509345,0.17,80.78 
4/5/2010,1178.71,1187.44,2.16E+09,4.2765315,10.21623,0.2,81.09 
4/6/2010,1186.01,1189.44,2.27E+09,-42.314819,9.82082,0.2,81.39 
4/7/2010,1188.23,1182.45,2.83E+09,-92.542943,10.66388,0.19,81.44 
4/8/2010,1181.75,1186.44,2.63E+09,-104.5005,11.58592,0.19,81.53 
4/9/2010,1187.47,1194.37,2.51E+09,-96.533453,10.463947,0.19,81.09 
4/12/2010,1194.94,1196.48,2.56E+09,5.6818075,8.5859644,0.19,80.56 
4/13/2010,1195.94,1197.3,3.00E+09,-76.578717,9.130643,0.2,80.51 
4/14/2010,1198.69,1210.65,3.20E+09,-80.378862,10.537095,0.2,80.19 
4/15/2010,1210.77,1211.67,3.33E+09,-99.840227,8.8313969,0.22,80.48 
4/16/2010,1210.17,1192.13,4.51E+09,-85.07757,14.187598,0.21,80.82 
4/19/2010,1192.06,1197.52,3.67E+09,0.88300587,14.188399,0.2,81.00 
4/20/2010,1199.04,1207.17,2.95E+09,-70.728719,13.145599,0.2,81.05 
4/21/2010,1207.16,1205.94,3.18E+09,-66.371129,12.810399,0.2,81.16 
4/22/2010,1202.52,1208.67,3.35E+09,-84.790614,15.2336,0.2,81.57 
4/23/2010,1207.87,1217.28,2.96E+09,-92.249501,14.215733,0.2,81.35 
4/26/2010,1217.07,1212.05,3.14E+09,2.7200291,12.387155,0.2,81.48 
4/27/2010,1209.92,1183.71,4.14E+09,-85.555394,18.401437,0.2,82.15 
4/28/2010,1184.59,1191.36,3.52E+09,-81.731566,16.680958,0.2,82.38 
4/29/2010,1193.3,1206.78,3.37E+09,-89.268013,17.120639,0.19,82.00 
4/30/2010,1206.77,1186.69,3.36E+09,-99.278816,18.637092,0.2,81.87 
5/3/2010,1188.58,1202.26,2.74E+09,43.361405,18.571395,0.2,82.27 
5/4/2010,1197.5,1173.6,3.66E+09,-91.287734,23.76093,0.21,83.30 
5/5/2010,1169.24,1165.87,3.78E+09,-89.206867,21.773953,0.21,84.08 
5/6/2010,1164.38,1128.15,5.90E+09,-94.97219,48.445969,0.2,84.89 
5/7/2010,1127.04,1110.88,5.26E+09,-99.589384,45.957313,0.2,84.45 
5/10/2010,1122.27,1159.73,3.83E+09,44.508437,48.294875,0.2,84.16 
5/11/2010,1156.39,1155.79,3.25E+09,-76.131415,39.786583,0.2,84.47 
5/12/2010,1155.43,1171.67,2.90E+09,-75.586227,32.337722,0.2,84.83 
5/13/2010,1170.04,1157.44,2.71E+09,-92.177474,27.368481,0.2,85.21 
5/14/2010,1157.19,1135.68,3.40E+09,-100.32658,28.678988,0.2,86.10 
5/17/2010,1136.52,1136.94,3.29E+09,-3.4707147,28.092658,0.21,86.21 
5/18/2010,1138.78,1120.8,3.43E+09,-89.897568,29.215106,0.21,87.16 
5/19/2010,1119.57,1115.05,3.76E+09,-79.886064,27.346737,0.2,86.39 
5/20/2010,1107.34,1071.59,4.63E+09,-77.027881,32.721158,0.2,85.57 
5/21/2010,1067.26,1087.69,3.03E+09,-105.18724,33.234105,0.2,85.37 
5/24/2010,1084.78,1073.65,2.90E+09,-14.89343,27.90607,0.21,86.21 
5/25/2010,1067.42,1074.03,4.07E+09,-21.293379,29.92738,0.21,86.78 
5/26/2010,1075.51,1067.95,2.51E+09,-92.285133,28.338253,0.2,87.12 
5/27/2010,1074.27,1103.06,3.17E+09,-97.664201,30.748836,0.2,86.18 
5/28/2010,1102.59,1089.41,2.71E+09,-96.817827,26.592557,0.19,86.48 
6/1/2010,1087.3,1070.71,2.93E+09,-84.954096,26.021705,0.2,86.64 
6/2/2010,1073.01,1098.38,2.79E+09,-51.062021,26.631136,0.2,86.79 
6/3/2010,1098.82,1102.83,2.78E+09,-77.856718,22.374091,0.19,87.14 
6/4/2010,1098.43,1064.88,3.43E+09,-108.49797,29.026061,0.19,88.23 
6/7/2010,1065.84,1050.47,3.04E+09,-15.198027,26.517374,0.19,88.40 
6/8/2010,1050.81,1062,3.44E+09,-94.515444,24.671583,0.19,88.39 
6/9/2010,1062.75,1055.69,3.32E+09,-75.900518,24.944388,0.18,87.90 
6/10/2010,1058.77,1086.84,2.86E+09,-81.869963,27.349592,0.18,87.17 
6/11/2010,1082.65,1091.6,2.26E+09,-103.76992,23.276395,0.18,87.51 
6/14/2010,1095,1089.63,2.46E+09,-10.52913,21.144263,0.18,86.51 
6/15/2010,1091.21,1115.23,2.58E+09,-90.876593,22.749509,0.19,85.98 
6/16/2010,1114.02,1114.61,2.78E+09,-80.771227,19.036339,0.19,86.08 
6/17/2010,1115.98,1116.04,2.53E+09,-89.195693,16.640893,0.19,85.69 
6/18/2010,1116.16,1117.51,2.53E+09,-97.170946,13.453929,0.18,85.70 
6/21/2010,1122.79,1113.2,2.51E+09,-1.4560822,16.632619,0.17,85.93 
6/22/2010,1113.9,1095.31,2.51E+09,-86.848358,19.195079,0.18,86.11 
6/23/2010,1095.57,1092.04,2.52E+09,-79.434765,17.573386,0.17,85.74 
6/24/2010,1090.93,1073.69,2.68E+09,-91.161745,18.528924,0.16,85.73 
6/25/2010,1075.1,1076.76,2.85E+09,-102.0184,17.575949,0.16,85.31 
6/28/2010,1077.5,1074.57,2.17E+09,-11.433884,15.433966,0.17,85.65 
6/29/2010,1071.1,1041.24,3.41E+09,-93.789061,23.419311,0.15,86.03 
6/30/2010,1040.56,1030.71,2.82E+09,-83.0301,22.196207,0.09,86.02 
7/1/2010,1031.1,1027.37,3.58E+09,-95.758075,22.354138,0.17,84.72 
7/2/2010,1027.65,1022.58,2.21E+09,-149.32281,20.576092,0.18,84.43 
7/6/2010,1028.09,1028.06,2.61E+09,-108.21476,21.767395,0.18,84.08 
7/7/2010,1028.54,1060.27,2.74E+09,-110.58733,25.45493,0.18,83.82 
7/8/2010,1062.92,1070.25,2.53E+09,-111.35277,21.30662,0.17,83.82 
7/9/2010,1070.5,1077.96,1.95E+09,-110.02757,17.557747,0.18,83.95 
7/12/2010,1077.23,1078.75,1.90E+09,-1.7584356,15.148498,0.17,84.20 
7/13/2010,1080.65,1095.34,2.58E+09,-89.42931,17.002332,0.17,83.64 
7/14/2010,1095.61,1095.17,2.51E+09,-89.650601,15.134888,0.17,83.43 
7/15/2010,1094.46,1096.48,2.53E+09,-96.564097,16.133259,0.19,82.56 
7/16/2010,1093.85,1064.88,2.94E+09,-102.72981,21.808839,0.19,82.49 
7/19/2010,1066.85,1071.25,2.27E+09,-10.181863,19.069226,0.19,82.51 
7/20/2010,1064.53,1083.48,2.62E+09,-66.372254,21.732817,0.18,82.75 
7/21/2010,1086.67,1069.59,2.64E+09,-77.039408,22.391878,0.18,83.39 
7/22/2010,1072.14,1093.67,2.68E+09,-90.10917,24.231252,0.18,82.60 
7/23/2010,1092.17,1102.66,2.51E+09,-98.76227,21.437501,0.19,82.46 
7/26/2010,1102.89,1115.01,2.23E+09,-10.95849,18.861668,0.19,82.09 
7/27/2010,1117.36,1113.84,2.63E+09,-94.474869,16.297778,0.19,82.18 
7/28/2010,1112.84,1106.13,2.22E+09,-86.928356,14.715186,0.2,82.18 
7/29/2010,1108.07,1101.53,2.56E+09,-96.195462,17.503457,0.19,81.64 
7/30/2010,1098.44,1101.6,2.23E+09,-121.17007,17.812305,0.18,81.54 
8/2/2010,1107.53,1125.86,2.30E+09,23.836339,20.441536,0.19,80.94 
8/3/2010,1125.34,1120.46,2.26E+09,-90.325395,16.661024,0.19,80.60 
8/4/2010,1121.06,1127.24,2.25E+09,-64.70999,14.204016,0.19,80.89 
8/5/2010,1125.78,1125.81,2.05E+09,-85.646525,12.279344,0.19,80.82 
8/6/2010,1122.07,1121.64,2.14E+09,-100.67018,14.399563,0.18,80.41 
8/9/2010,1122.8,1127.79,2.21E+09,-13.720075,12.376375,0.18,80.71 
8/10/2010,1122.92,1121.06,2.21E+09,-63.699133,13.65425,0.18,80.80 
8/11/2010,1116.89,1089.47,2.51E+09,-65.369716,19.9395,0.17,82.29 
8/12/2010,1081.48,1083.61,2.51E+09,-84.489553,17.553,0.18,82.64 
8/13/2010,1082.22,1079.25,1.85E+09,-98.674617,14.118667,0.19,82.95 
8/16/2010,1077.49,1079.38,1.75E+09,-25.33,13.789111,0.2,82.53 
8/17/2010,1081.16,1092.54,2.21E+09,-97.205328,16.112741,0.2,82.23 
8/18/2010,1092.08,1094.16,2.07E+09,-72.825347,15.411827,0.19,82.22 
8/19/2010,1092.44,1075.63,2.38E+09,-87.980294,18.107885,0.19,82.45 
8/20/2010,1075.63,1071.69,2.09E+09,-115.52419,15.97859,0.2,83.06 
8/23/2010,1073.36,1067.36,1.78E+09,-18.934632,15.485727,0.19,83.12 
8/24/2010,1063.2,1051.87,2.47E+09,-98.965434,17.217151,0.19,83.15 
8/25/2010,1048.98,1055.33,2.42E+09,-73.913794,17.994767,0.19,83.26 
8/26/2010,1056.28,1047.22,2.03E+09,-87.00694,17.346512,0.19,82.93 
8/27/2010,1049.27,1064.59,2.28E+09,-96.011237,20.067674,0.19,82.92 
8/30/2010,1062.9,1048.92,1.62E+09,-5.9924569,18.645116,0.19,83.16 
8/31/2010,1046.88,1049.33,2.24E+09,-89.359132,17.183411,0.21,83.20 
9/1/2010,1049.72,1080.29,2.44E+09,-53.832556,22.112274,0.19,82.52 
9/2/2010,1080.66,1090.1,2.06E+09,-101.38906,18.011516,0.19,82.46 
9/3/2010,1093.61,1104.51,1.96E+09,-91.935546,17.007677,0.19,83.10 
9/7/2010,1102.6,1091.84,1.73E+09,-20.729467,15.791785,0.2,82.82 
9/8/2010,1092.36,1098.87,1.79E+09,-136.42503,14.334523,0.19,82.59 
9/9/2010,1101.15,1104.18,1.88E+09,-95.085852,13.356349,0.18,82.67 
9/10/2010,1104.57,1109.55,1.70E+09,-130.20764,11.224233,0.18,82.70 
9/13/2010,1113.38,1121.9,2.51E+09,-11.420349,12.256155,0.18,81.91 
9/14/2010,1121.16,1121.1,2.51E+09,-89.266213,12.097437,0.19,81.08 
9/15/2010,1119.43,1125.07,1.87E+09,-77.711106,12.008291,0.21,81.49 
9/16/2010,1123.89,1124.66,1.87E+09,-87.404629,10.192194,0.21,81.24 
9/17/2010,1126.39,1125.59,2.27E+09,-101.14042,9.8081294,0.21,81.40 
9/20/2010,1126.57,1142.71,1.87E+09,-38.162945,12.962086,0.21,81.34 
9/21/2010,1142.82,1139.78,2.32E+09,-68.738746,12.764724,0.2,80.44 
9/22/2010,1139.49,1134.28,2.17E+09,-66.411242,12.776483,0.21,79.83 
9/23/2010,1131.1,1124.83,2.14E+09,-85.852473,13.177655,0.2,80.01 
9/24/2010,1131.69,1148.67,2.29E+09,-96.145792,16.808437,0.21,79.39 
9/27/2010,1148.64,1142.16,1.99E+09,-4.0499262,13.845625,0.19,79.34 
9/28/2010,1142.31,1147.7,2.24E+09,-83.374655,15.200416,0.19,79.01 
9/29/2010,1146.75,1144.73,2.22E+09,-80.221451,12.923611,0.19,78.69 
9/30/2010,1145.97,1141.2,2.38E+09,-73.878293,15.642407,0.15,78.72 
10/1/2010,1143.49,1146.24,2.39E+09,-81.109384,14.054938,0.2,78.09 
10/4/2010,1144.96,1137.03,2.00E+09,-12.789978,14.799959,0.2,78.45 
10/5/2010,1140.68,1160.75,2.26E+09,-85.163259,18.443306,0.2,77.75 
10/6/2010,1159.81,1159.97,2.26E+09,-80.158331,14.788871,0.19,77.39 
10/7/2010,1161.57,1158.06,2.17E+09,-96.573935,14.01258,0.18,77.39 
10/8/2010,1158.36,1165.15,2.15E+09,-100.98555,13.39172,0.18,77.32 
10/11/2010,1165.32,1165.32,1.39E+09,12.527429,11.147814,0.18,77.44 
10/12/2010,1164.28,1169.77,2.27E+09,-67.481257,13.055209,0.18,77.36 
10/13/2010,1171.32,1178.1,2.76E+09,-68.643685,13.573473,0.18,77.07 
10/14/2010,1177.82,1173.81,2.76E+09,-83.051253,13.108982,0.19,76.65 
10/15/2010,1177.47,1176.19,3.18E+09,-99.670857,13.432655,0.2,77.04 
10/18/2010,1176.83,1184.71,2.47E+09,-1.6409313,12.615103,0.19,76.93 
10/19/2010,1178.64,1165.9,3.11E+09,-81.450404,16.743402,0.19,78.18 
10/20/2010,1166.74,1178.17,2.79E+09,-63.192241,16.842268,0.19,77.17 
10/21/2010,1179.82,1180.26,2.57E+09,-102.02694,17.314845,0.19,77.42 
10/22/2010,1180.52,1183.08,1.77E+09,-112.42336,13.189897,0.19,77.47 
10/25/2010,1184.74,1185.62,2.35E+09,-8.1632572,13.146598,0.19,77.10 
10/26/2010,1184.88,1185.64,2.34E+09,-80.398902,11.894399,0.19,77.71 
10/27/2010,1183.84,1182.45,2.41E+09,-91.183028,12.576266,0.19,78.15 
10/28/2010,1184.47,1183.78,2.38E+09,-92.423552,12.52751,0.19,77.31 
10/29/2010,1183.87,1183.26,1.97E+09,-103.87764,10.271674,0.2,77.27 
11/1/2010,1185.71,1184.38,2.29E+09,62.603688,12.901116,0.2,77.30 
11/2/2010,1187.86,1193.57,2.15E+09,-24.594263,12.434077,0.2,76.72 
11/3/2010,1193.79,1197.96,2.59E+09,-101.62712,13.202718,0.2,76.48 
11/4/2010,1198.34,1221.06,3.16E+09,-58.182395,16.565145,0.19,75.88 
11/5/2010,1221.2,1225.85,3.13E+09,-105.58551,13.306764,0.18,76.55 
11/8/2010,1223.24,1223.25,2.19E+09,-5.0229367,11.637842,0.18,77.03 
11/9/2010,1223.59,1213.4,2.69E+09,-82.493192,13.725228,0.17,77.44 
11/10/2010,1213.14,1218.71,2.53E+09,-100.6977,13.956819,0.17,77.63 
11/11/2010,1213.04,1213.54,2.18E+09,-94.436039,14.044546,0.17,78.22 
11/12/2010,1209.07,1199.21,2.34E+09,-109.60982,15.849697,0.19,78.08 
11/15/2010,1200.44,1197.75,1.95E+09,-9.1673466,13.993132,0.21,78.52 
11/16/2010,1194.79,1178.34,2.84E+09,-82.449867,17.578754,0.21,79.21 
11/17/2010,1178.33,1178.59,2.17E+09,-82.728539,14.29917,0.2,79.08 
11/18/2010,1183.75,1196.69,2.60E+09,-88.295421,16.766113,0.2,78.62 
11/19/2010,1196.12,1199.73,2.04E+09,-108.17253,14.687409,0.21,78.50 
11/22/2010,1198.07,1197.84,2.05E+09,55.42872,14.841606,0.19,78.68 
11/23/2010,1192.51,1180.73,2.30E+09,-94.904482,16.871071,0.2,79.68 
11/24/2010,1183.7,1198.35,1.88E+09,-104.06538,17.210714,0.2,79.87 
11/29/2010,1189.08,1187.76,2.04E+09,-51.059137,15.753651,0.2,80.84 
11/30/2010,1182.96,1180.55,2.38E+09,-71.391248,15.042434,0.2,81.20 
12/1/2010,1186.6,1206.07,2.53E+09,-86.320458,19.048289,0.2,80.71 
12/2/2010,1206.81,1221.53,2.76E+09,-108.48804,17.972193,0.19,80.30 
12/3/2010,1219.93,1224.71,2.08E+09,-123.18586,14.898128,0.18,79.38 
12/6/2010,1223.87,1223.12,1.96E+09,-31.520308,11.642086,0.18,79.57 
12/7/2010,1227.25,1223.75,3.87E+09,-77.63802,11.738057,0.17,79.86 
12/8/2010,1225.02,1228.28,2.56E+09,-77.561591,10.968705,0.17,80.00 
12/9/2010,1230.14,1233,2.51E+09,-82.728655,9.9324698,0.16,80.07 
12/10/2010,1233.85,1240.4,2.53E+09,-116.31939,9.2283132,0.16,80.07 
12/13/2010,1242.52,1240.46,2.42E+09,-2.4196533,8.2822088,0.17,79.28 
12/14/2010,1241.84,1241.59,2.30E+09,-79.682885,8.3281392,0.19,79.37 
12/15/2010,1241.58,1235.23,2.45E+09,-84.650205,8.9654261,0.2,80.26 
12/16/2010,1236.34,1242.87,2.63E+09,-81.119522,9.6102841,0.2,80.18 
12/17/2010,1243.63,1243.91,2.57E+09,-100.63962,8.3868561,0.2,80.37 
12/20/2010,1245.76,1247.08,1.97E+09,24.198771,8.487904,0.21,80.63 
12/21/2010,1249.43,1254.6,1.93E+09,-71.121116,8.571936,0.2,80.72 
12/22/2010,1254.94,1258.84,7.14E+08,-80.634411,7.3112907,0.19,80.73 
12/23/2010,1257.53,1256.77,1.40E+09,-79.34921,6.4708605,0.19,80.50 
12/27/2010,1254.66,1257.54,1.11E+09,-4.7258396,6.6305736,0.19,80.37 
12/28/2010,1259.1,1258.51,1.38E+09,-78.485558,5.6470491,0.18,80.36 
12/29/2010,1258.78,1259.78,1.23E+09,-81.422525,5.1280327,0.18,79.80 
12/30/2010,1259.44,1257.88,1.10E+09,-50.105251,5.0086885,0.19,79.52 
12/31/2010,1256.76,1257.64,1.00E+09,-100.97913,5.0557923,0.13,79.03 
1/3/2011,1257.62,1271.89,2.38E+09,20.419446,9.5538615,0.19,79.13 
1/4/2011,1272.95,1270.2,2.67E+09,-84.012977,10.189241,0.18,79.44 
1/5/2011,1268.78,1276.56,2.65E+09,-135.77501,10.882827,0.18,80.26 
1/6/2011,1276.29,1273.85,2.69E+09,-100.82758,9.8352182,0.17,80.79 
1/7/2011,1274.41,1271.5,2.76E+09,-86.998813,11.600145,0.17,81.01 
1/11/2011,1272.58,1274.48,2.25E+09,-37.721404,10.276764,0.17,80.85 
1/12/2011,1275.65,1285.96,2.35E+09,-87.817437,10.981176,0.16,80.03 
1/13/2011,1285.78,1283.76,2.40E+09,-71.382735,9.3974505,0.16,79.19 
1/14/2011,1282.9,1293.24,2.59E+09,-72.058111,10.264967,0.16,79.16 
1/18/2011,1293.22,1295.02,2.94E+09,-14.634763,8.809978,0.19,78.96 
1/19/2011,1294.52,1281.92,2.64E+09,-85.166097,11.239985,0.18,78.64 
1/20/2011,1280.85,1280.26,2.74E+09,-68.62153,11.523324,0.18,78.82 
1/21/2011,1283.63,1283.35,2.74E+09,-142.07153,11.332216,0.17,78.21 
1/24/2011,1283.29,1290.84,2.17E+09,9.8345825,10.708144,0.18,78.05 
1/25/2011,1288.17,1291.18,2.55E+09,-79.37206,10.535429,0.17,78.00 
1/26/2011,1291.97,1296.63,2.63E+09,-131.84713,9.8769528,0.17,77.90 
1/27/2011,1297.51,1299.54,2.39E+09,-100.3833,8.8779685,0.17,77.73 
1/28/2011,1299.63,1276.34,3.12E+09,-94.54656,15.108646,0.17,78.13 
1/31/2011,1276.5,1286.12,2.32E+09,-8.2613407,13.68243,0.17,77.74 
2/1/2011,1289.14,1307.59,2.87E+09,-75.403427,16.70162,0.18,77.07 
2/2/2011,1305.91,1304.03,2.28E+09,-68.093305,12.797747,0.18,77.16 
2/3/2011,1302.77,1307.1,2.43E+09,-148.59123,13.121831,0.17,77.75 
2/4/2011,1307.01,1310.87,2.18E+09,-121.66592,11.857887,0.17,78.04 
2/7/2011,1311.85,1319.05,2.17E+09,4.9712662,11.898592,0.17,78.03 
2/8/2011,1318.76,1324.57,2.16E+09,-81.884184,10.879061,0.16,78.00 
2/9/2011,1322.48,1320.88,2.18E+09,-134.65821,10.479374,0.15,77.64 
2/10/2011,1318.13,1321.87,2.33E+09,-109.42213,10.666249,0.15,78.25 
2/11/2011,1318.66,1329.15,2.34E+09,-117.1825,12.014166,0.15,78.46 
2/14/2011,1328.73,1332.32,1.98E+09,4.9630573,10.029444,0.15,78.61 
2/15/2011,1330.43,1328.01,2.18E+09,-17.557618,9.2562961,0.16,78.57 
2/16/2011,1329.51,1336.32,1.09E+09,-85.444495,9.3708641,0.15,78.22 
2/17/2011,1334.37,1340.43,1.09E+09,-134.17083,9.7472427,0.15,78.00 
2/18/2011,1340.38,1343.01,6.46E+08,-137.81634,8.4814951,0.15,77.66 
2/22/2011,1338.91,1315.44,7.35E+08,-61.894171,15.880997,0.15,77.77 
2/23/2011,1315.44,1307.4,7.39E+08,-133.79169,16.707331,0.15,77.41 
2/24/2011,1307.09,1306.1,6.79E+08,-108.38997,16.688221,0.15,77.06 
2/25/2011,1307.34,1319.88,2.13E+09,-95.719055,15.962147,0.15,77.28 
2/28/2011,1321.61,1327.22,6.96E+08,-3.4058236,13.808098,0.16,76.89 
3/1/2011,1328.64,1306.33,6.56E+08,-81.51954,17.855399,0.15,77.05 
3/2/2011,1305.47,1308.44,5.69E+08,-84.501118,15.773599,0.16,76.67 
3/3/2011,1312.37,1330.97,2.41E+09,-120.54167,18.462399,0.15,76.48 
3/4/2011,1330.73,1321.15,2.35E+09,-106.41206,18.4716,0.15,76.40 
3/7/2011,1322.72,1310.13,2.20E+09,1.6956033,20.211066,0.14,76.50 
3/8/2011,1311.05,1321.82,2.52E+09,-49.8278,19.767378,0.14,76.80 
3/9/2011,1319.92,1320.02,2.06E+09,-122.2229,16.824918,0.14,76.72 
3/10/2011,1315.72,1295.11,2.62E+09,-100.91249,19.819946,0.14,77.28 
3/11/2011,1293.43,1304.28,2.08E+09,-101.40233,18.66663,0.13,76.78 
3/14/2011,1301.19,1296.39,2.25E+09,-2.3297528,18.41442,0.14,76.35 
3/15/2011,1288.46,1281.87,2.89E+09,-44.243954,24.032947,0.14,76.33 
3/16/2011,1279.46,1256.88,3.24E+09,-117.40441,26.961965,0.14,76.68 
3/17/2011,1261.61,1273.72,2.30E+09,-120.01818,25.307976,0.14,76.04 
3/18/2011,1276.71,1279.2,2.60E+09,-116.37621,21.925318,0.15,75.72 
3/21/2011,1281.65,1298.38,2.35E+09,33.38156,21.743545,0.14,75.40 
3/22/2011,1298.29,1293.77,1.99E+09,-43.264177,16.712363,0.14,75.43 
3/23/2011,1292.19,1297.54,2.14E+09,-117.11417,16.628242,0.14,75.79 
3/24/2011,1300.61,1309.66,2.35E+09,-123.91486,15.685495,0.13,75.66 
3/25/2011,1311.8,1313.8,2.35E+09,-115.0462,13.63033,0.13,76.22 
3/28/2011,1315.45,1310.19,1.79E+09,-5.883826,12.27022,0.13,76.13 
3/29/2011,1309.37,1319.44,1.94E+09,-39.204476,12.910147,0.13,76.25 
3/30/2011,1321.89,1328.26,2.12E+09,-109.83982,12.706764,0.13,76.12 
3/31/2011,1327.44,1325.83,1.98E+09,-112.80915,10.051176,0.1,75.86 
4/1/2011,1329.48,1332.41,2.35E+09,-99.981995,10.707451,0.11,75.83 
4/4/2011,1333.56,1332.87,2.35E+09,-10.353054,9.6849672,0.09,75.91 
4/5/2011,1332.03,1332.63,2.14E+09,-41.952853,9.1833115,0.09,75.88 
4/6/2011,1335.94,1335.54,2.35E+09,-77.291351,8.885541,0.1,75.51 
4/7/2011,1334.82,1333.51,2.23E+09,-116.80155,10.003694,0.1,75.59 
4/8/2011,1336.16,1328.17,1.99E+09,-122.65608,12.175796,0.09,75.07 
4/11/2011,1329.01,1324.46,1.93E+09,-20.844969,12.353864,0.09,75.06 
4/12/2011,1321.96,1314.16,2.38E+09,-41.57767,13.219243,0.08,74.85 
